Inv_NUM,Country,Date,Denomination,Type,grading_serv,MINTAGE,SERIAL_NUM,Grade,INFO_KM,Price,Metal Compositiom,Status,DateEntered,catagory
12856,US,1967 SMS,10›,Roosevelt Dime,NGC,,015242671953895101,MS-67,,$7.00,,Available,2112,
12857,US,1950-D/S,25›,Washington,ICG,,043710154786810101,F-15,"FS-601,Omm-001",$55.00,,Available,2112,
12861,US,1827,10›,Bust Dime,NGC,,01450488504719874003,AU Details Environmental Damage,,$400.00,,Available,2112,
12864,US,1881,3›,Three Cent Nickel,,,,VF,,$24.00,,Available,2201,
12865,US,1869,5›,Shield Nickel,,,,Fine,,$30.00,,Available,2201,
12868,US,1853 Arrows,5›,Half dime,,,,VF,,$30.00,,Available,2201,
12870,US,1878-S,$1,Morgan Dollar,,,,AU,,$55.00,,Available,2201,
13070,US,1899-S,25›,Barber,,,,VG,Rim Ding Rev,$39.00,,Available,2205,
13090,US,1851,1›,Large Cent,,,,VF,,$33.00,,Available,2207,
12892,US,1890-S,$1,Morgan Dollar,,,,AU58,,$60.00,,Available,2202,
12893,US,1896,$1,Morgan Dollar,,,,Unc,,$55.00,,Available,2202,
12920,US,1874,1›,Indian,,,,VG,,$33.00,,Available,2203,
12922,US,1943-D,25›,Washington,,,,Unc,,$38.00,,Available,2203,
12928,US,1873,3›,Three Cent Nickel,,,,VF,,$33.00,,Available,2204,
12929,US,1873,3›,Three Cent Nickel,,,,Fine,,$27.00,,Available,2204,
12930,US,1875,3›,Three Cent Nickel,,,,Fine,,$27.00,,Available,2204,
12931,US,1915-S,25›,Barber,,,,Fine,,$55.00,,Available,2106,
12647,US,1925-S,10›,Mercury Dime,,,,AU Scratched,,$50.00,,Available,2106,
12648,US,1921,10›,Mercury Dime,,,,VG,,$60.00,,Available,2106,
12649,US,1921-D,10›,Mercury Dime,,,,Good,,$49.00,,Available,2106,
12650,US,1926-S,10›,Mercury Dime,,,,VF Cleaned,,$35.00,,Available,2106,
12653,US,1931-S,10›,Mercury Dime,,,,AU,,$37.00,,Available,2106,
12655,US,1937-D,10›,Mercury Dime,,,,MS-65 FB,,$99.00,,Available,2106,
12656,US,1937-S,10›,Mercury Dime,,,,MS-65,,$31.00,,Available,2106,
12657,US,1920-D,10›,Mercury Dime,,,,XF,,$25.00,,Available,2106,
12659,US,1884-CC,$1,Morgan Dollar,PCGS,,07152.63/6007534,MS-63,,$340.00,,Available,2106,
13188,US,1931-S,1›,Lincoln,,,,XF/AU,,$88.00,,Available,2211,
13190,US,1858 LL,1›,Flying Eagle,,,,Good,,$22.00,,Available,0902,
13191,US,1858 SL,1›,Flying Eagle,,,,Good,,$22.00,,Available,0902,
13194,US,1857,1›,Flying Eagle,,,,VF,,$64.00,,Available,0902,
13195,US,1924,50›,Huguenot-Wallon,,,,Unc,,$125.00,,Available,2212,
13197,US,1873,1›,Indian Cent,,,,Good,,$20.00,,Available,2212,
13199,US,1884,1›,Indian Cent,,,,Unc,,$57.00,,Available,2212,
13200,US,1927,5›,Buffalo Nickel,,,,AU,,$22.00,,Available,2212,
13201,US,1860 Pointed Bust,1›,Indian Cents,,,,VG,,$28.00,,Available,2212,
13203,US,1873 With Arrows,10›,Seated Liberty,,,,VG,,$27.00,,Available,2212,
12940,US,1889,5›,Liberty Nickel,,,,Fine,,$26.00,,Available,2204,
12941,US,1911-D,50›,Barber Half,,,,Good,,$22.00,,Available,2204,
12942,US,1908-O,50›,Barber Half,,,,Good,,$20.00,,Available,2204,
12944,US,1949-D,50›,Franklin,,,,Unc,,$40.00,,Available,2204,
12946,US,1938-D,5›,Buffalo,,,,MS-65,,$26.00,,Available,2204,
12947,US,1924-D,1›,Lincoln,,,,Fine,,$50.00,,Available,2204,
12949,US,1927,$1,Peace,,,,AU,,$60.00,,Available,2204,
13091,US,1853 Arrows,5›,Half Dime,,,,XF,,$63.00,,Available,2207,
13071,US,1932-D,25›,Washington,,,,Good,,$71.00,,Available,2205,
13072,US,1932-S,25›,Washington,,,,VG,Scratch Rev,$68.00,,Available,2205,
13073,US,1916-S,10›,Mercury,,,,XF,,$20.00,,Available,2205,
13076,US,1887-S,10›,Liberty Seated,,,,Fine,,$0.00,,Available,2205,
13078,US,1919-D,5›,Buffalo,,,,Good,,$20.00,,Available,1309,
13079,US,1918-D,5›,Buffalo,,,,VG,,$30.00,,Available,1309,
13080,US,1914-S,5›,Buffalo,,,,VG,,$30.00,,Available,1202,
13356,US,1934-D,25›,Washington,,,,AU Polished,,$50.00,,Available,2302,
13357,US,1935,25›,Washington,,,,MS-65,,$60.00,,Available,2302,
13359,US,1935-S,25›,Washington,,,,Unc,,$82.00,,Available,2302,
13362,US,1936-S,25›,Washington,,,,AU Polished,,$20.00,,Available,2302,
13365,US,1937-S,25›,Washington,,,,AU-Polished,,$50.00,,Available,2302,
13367,US,1938-S,25›,Washington,,,,AU,,$44.00,,Available,2302,
13370,US,1939-S,25›,Washington,,,,MS-64,,$198.00,,Available,2302,
13371,US,1940,25›,Washington,,,,MS-63,,$27.00,,Available,2302,
13374,US,1941,25›,Washington,,,,MS-64,,$16.00,,Available,2302,
13397,US,1889,1›,Indian,,,,Unc,,$46.00,,Available,2302,
12951,US,1924-S,$1,Peace,,,,AU,,$105.00,,Available,2204,
12953,US,1922-S,$1,Peace,,,,AU,,$39.00,,Available,2204,
12955,US,1923-S,$1,Peace,,,,AU,,$40.00,,Available,2204,
12961,US,1949,50›,Franklin,,,,Unc,,$33.00,,Available,2205,
12967,US,1953-S,50›,Franklin,,,,MS-63,,$28.00,,Available,2205,
10804,US,1900-S,$1,Morgan Dollar,,,,MS-62,,$300.00,,Available,1612,
13085,US,1937,5›,Buffalo,,,,Unc,,$20.00,,Available,2205,
13086,US,1937,5›,Buffalo,,,,Unc,,$20.00,,Available,2205,
12681,US,1900,25›,Barber,,,,Fine,,$15.00,,Available,2106,
12683,US,1884,5›,Liberty Nickel,,,,Good,,$17.00,,Available,2106,
12684,US,1912-S,1›,Lincoln Cent,,,,VG,,$16.00,,Available,2106,
12685,US,1929-D,1›,Lincoln Cent,,,,Unc,,$21.00,,Available,2106,
12686,US,1923-S,1›,Lincoln Cent,,,,AU58,,$110.00,,Available,2106,
13375,US,1941-D,25›,Washington,,,,AU,,$13.00,,Available,2302,
13376,US,1941-S,25›,Washington,,,,MS-63,,$46.00,,Available,2302,
13379,US,1942-S,25›,Washington,,,,MS-63,,$71.00,,Available,2302,
13380,US,1943,25›,Washington,,,,MS-64,,$13.00,,Available,2302,
13381,US,1943-D,25›,Washington,,,,MS-65,,$44.00,,Available,2302,
13382,US,1943-S,25›,Washington,,,,MS-64,,$41.00,,Available,2302,
13383,US,1944,25›,Washington,,,,MS-65,,$26.00,,Available,2302,
13384,US,1944-D,25›,Washington,,,,MS-64,,$19.00,,Available,2302,
13385,US,1944-S,25›,Washington,,,,MS-65,,$26.00,,Available,2302,
13386,US,1945,25›,Washington,,,,MS-66,,$60.00,,Available,2302,
13387,US,1945-D,25›,Washington,,,,MS-65,,$28.00,,Available,2302,
13388,US,1945-S,25›,Washington,,,,MS-65,,$27.00,,Available,2302,
13389,US,1946,25›,Washington,,,,MS-65,,$31.00,,Available,2302,
13390,US,1946-D,25›,Washington,,,,MS-65,,$24.00,,Available,2302,
13391,US,1946-S,25›,Washington,,,,MS-64,,$16.00,,Available,2302,
13392,US,1947-D,25›,Washington,,,,MS-66,,$38.00,,Available,2302,
13393,US,1947-S,25›,Washington,,,,MS-66,,$38.00,,Available,2302,
12972,US,1921-D,10›,Mercury Dime,,,,Good,,$49.00,,Available,2106,
13087,US,1876-CC,10›,Liberty Seated,,,,Fine,,$32.00,,Available,2205,
13092,US,1877-S,25›,Seated Liberty,,,,Good,,$25.00,,Available,2207,
13093,US,1904,50›,Barber Half,,,,Fine,,$46.00,,Available,2207,
13096,US,1913-S,5›,Buffalo Type 1,,,,Good,,$38.00,,Available,2207,
13097,US,1913-S,5›,Buffalo Type 1,,,,Good,,$38.00,,Available,2207,
13101,US,1921,10›,Mercury,,,,Good,,$30.00,,Available,2207,
13102,US,1921,10›,Mercury,,,,Good,,$42.00,,Available,2207,
13106,US,1905-S,10›,Barber,,,,XF,,$45.00,,Available,2207,
13108,US,1916-S,1›,Lincoln,,,,XF,,$25.00,,Available,2507,
13111,US,1914-S,1›,Lincoln,,,,Fine,,$20.00,,Available,2207,
13113,US,1912-S,1›,Lincoln,,,,Fine,,$20.00,,Available,2207,
13116,US,1910-S,1›,Lincoln,,,,VF,,$22.00,,Available,2207,
13117,US,1909 VDB,1›,Lincoln,,,,MS-64 RB,,$50.00,,Available,2207,
13118,US,1924-D,1›,Lincoln,,,,Good,,$25.00,,Available,2207,
13120,US,1853,3›,3› Silver,,,,Fine,,$52.00,,Available,2207,
13124,US,1921-D,10›,Mercury,,,,VG,,$104.00,,Available,2208,
13125,US,1888,3›,Three Cent Nickel,,,,Fine+,,$65.00,,Available,2208,
13394,US,1948-D,25›,Washington,,,,MS-64,,$22.00,,Available,2302,
13395,US,1948-S,25›,Washington,,,,MS-66,,$66.00,,Available,2302,
13396,US,1937-S,5›,Buffalo,,,,Unc,,$25.00,,Available,2302,
13399,US,1889,$1,Morgan,,,,MS-63,,$81.00,,Available,2303,
13401,US,1922,50›,Grant,,,,MS-63,,$199.00,,Available,2303,
13403,US,1884-O,$1,Morgan,,,,MS-63,,$72.00,,Available,2303,
13404,US,1941,50›,Walking Liberty,,,,AU,,$20.00,,Available,2303,
13407,US,1949-S,50›,Franklin,,,,Unc,,$69.00,,Available,2303,
13408,US,1941,50›,Walking Liberty,,,,AU58,,$28.00,,Available,2303,
13127,US,1897-S,10›,Barber,,,,Good,,$18.00,,Available,2208,
13129,US,1881,1›,Indian Cent,,,,XF+,,$22.00,,Available,2208,
13132,US,1896,1›,Indian Cent,,,,AU58,,$29.00,,Available,2208,
13134,US,1893,1›,Indian,,,,AU,,$22.00,,Available,2208,
13136,US,1858 LL,1›,Flying Eagle,,,,VG,,$33.00,,Available,2208,
13138,US,1900,$1,Morgan,,,,MS-64,,$105.00,,Available,2208,
13145,US,1853 Arrows,10›,Seated Liberty,,,,VF,,$30.00,,Available,2208,
12687,US,1866,5›,Shield Nickel,,,,Fine,,$55.00,,Available,2106,
12689,US,1920-S,5›,Buffalo,,,,Fine,,$18.00,,Available,2106,
12691,US,1869,5›,Shield Nickel,,,,XF+,,$64.00,,Available,2106,
12694,US,1913 Type I,5›,Buffalo,,,,MS-64,,$58.00,,Available,2106,
12695,US,1913 Type I,5›,Buffalo,,,,MS-65,,$130.00,,Available,2106,
12697,US,1882,5›,Shield Nickel,,,,Fine+,,$32.00,,Available,2106,
12699,US,1871,1›,Indian Cent,,,,AG,,$50.00,,Available,2106,
12702,US,1924-D,1›,Lincoln Cent,,,,VG,,$28.00,,Available,2106,
12727,US,1932-S,25›,Washington,,,,XF,,$104.00,,Available,2107,
10820,US,1935-S,50›,San Diego commem,,,,MS-63,,$100.00,,Available,1612,
10826,US,1899,25›,Barber,,,,VF,,$30.00,,Available,1612,
10827,US,1853 Arrows & Rays,25›,Liberty Seated,,,,XF cleaned,,$140.00,,Available,1612,
13153,US,1949-S,50›,Franklin,,,,AU-58,,$33.00,,Available,2209,
13151,US,1846,1›,Braided Hair,,,,VF,,$66.00,,Available,2208,
12728,US,1949,10›,Roosevelt,,,,MS-65,,$28.00,,Available,2107,
12729,US,1949-S,10›,Roosevelt,,,,MS-65,,$45.00,,Available,2107,
12730,US,1950-S,10›,Roosevelt,,,,MS-65,,$30.00,,Available,2107,
12731,US,1949,25›,Washington,,,,MS-65,,$49.00,,Available,2107,
12732,US,1949,50›,Franklin,,,,MS-63,,$33.00,,Available,2107,
12735,US,1913-S Type I,5›,Buffalo,,,,XF,,$60.00,,Available,2107,
12739,US,1908,10›,Barber,,,,Unc,,$99.00,,Available,2108,
13154,US,1880-S,$1,Morgan,,,,MS-64,,$103.40,,Available,2209,
13159,US,1919,5›,Buffalo,,,,XF,,$16.00,,Available,2209,
13160,US,1857,1›,Flying Eagle,,,,VG,,$22.00,,Available,2209,
13162,US,1949-S,50›,Franklin,,,,AU,,$33.00,,Available,2209,
13165,US,1919-D,5›,Buffalo,,,,VG,,$24.00,,Available,2209,
13168,US,1908-S,1›,Indian,,,,Fine,,$110.00,,Available,2210,
13169,US,1871,1›,Indian,,,,AG,,$60.00,,Available,2210,
13170,US,1869,1›,Indian,,,,AG Damaged,,$60.00,,Available,2210,
13171,US,1872,1›,Indian,,,,Good - Damaged,,$65.00,,Available,2210,
13175,US,1915-S,5›,Buffalo,,,,Good,,$33.00,,Available,2210,
13176,US,1915-S,5›,Buffalo,,,,VG,,$50.00,,Available,2210,
13178,US,1838,1›,Coronet Head,,,,VF,,$66.00,,Available,2210,
13179,US,1852,1›,Braided Hair,,,,XF,,$55.00,,Available,2210,
13180,US,1832,5›,Bust Half Dime,,,,Good,,$60.00,,Available,2211,
13182,US,1837,5›,Bust Dime,,,,Good,,$60.00,,Available,2211,
13183,US,1854 With Arrows,5›,Seated Half dime,,,,Very Good,,$30.00,,Available,2211,
13207,US,1915-D,50›,Barber,,,,VG,,$22.00,,Available,2212,
13209,US,1852,3›,3 Cent Silver,,,,VF,,$65.00,,Available,2212,
13211,US,1859,10›,Liberty Seated,,,,XF Cleaned,,$55.00,,Available,2212,
13212,US,1865,3›,3 Cent Nickel,,,,VF,,$23.00,,Available,2212,
13213,US,1946-D,50›,Walking Liberty,,,,AU,,$29.00,,Available,2212,
13215,US,1859,1›,Indian,,,,VF,,$40.00,,Available,2212,
13217,US,1915-S,5›,Buffalo,,,,,,$33.00,,Available,2301,
13218,US,1858,1›,Flying Eagle,,,,Fine,,$40.00,,Available,2301,
13219,US,1853 Arrows,5›,Half Dime,,,,Fine,,$33.00,,Available,2301,
13220,US,1911-D,1›,Lincoln,,,,Fine,,$10.00,,Available,2301,
13221,US,1862,1›,Indian,,,,Good,,$10.00,,Available,2301,
13226,US,1907-D,50›,Barber Half,,,,VG,,$20.00,,Available,2301,
13231,US,1883-O,$1,Morgan,,,,MS-62,,$65.00,,Available,2301,
13232,US,1885-O,$1,Morgan,,,,MS-64,,$102.00,,Available,2301,
13233,US,1884-O,$1,Morgan,,,,MS-63,,$74.00,,Available,2301,
13234,US,1886,$1,Morgan,,,,MS-64,,$102.00,,Available,2301,
13238,US,1894,10›,Barber Dime,,,,AG,,$20.00,,Available,2301,
13240,US,1945,50›,Walking Liberty,,,,MS-63,,$55.00,,Available,2301,
13245,US,1921,$1,Morgan,,,,Ms-63,,$50.00,,Available,2301,
13246,US,1898,$,Morgan,,,,AU58,,$55.00,,Available,2301,
13249,US,1896,$1,Morgan,,,,MS-63,,$78.00,,Available,2301,
13251,US,1902-O,$1,Morgan,,,,MS-63,,$78.00,,Available,2301,
13257,US,1866,3›,Three Cent Nickel,,,,Unc,,$110.00,,Available,2302,
13258,US,1899-O,$1,Morgan,,,,MS-63,,$100.00,,Available,2302,
13259,US,1885-O,$1,Morgan,,,,MS-62,,$65.00,,Available,2302,
13260,US,1878-S,$1,Morgan,,,,MS-63,,$132.00,,Available,2302,
13270,US,1865,2›,Two Cent,,,,AU,,$74.00,,Available,2302,
13272,US,1910-S,50›,Barber Half,,,,VG,,$26.00,,Available,2302,
13273,US,1883 With Cents,5›,Liberty Nickel,,,,VG,,$25.00,,Available,2302,
13274,US,1857,1›,Flying Eagle,,,,XF Corrsion,,$100.00,,Available,2302,
13275,US,1880-S,$1,Morgan,,,,MS-63,,$72.00,,Available,2302,
13277,US,1881-S,$1,Morgan,,,,MS-65,,$185.00,,Available,2302,
13281,US,1881-S,$1,Morgan,,,,MS-64,,$100.00,,Available,2302,
13287,US,1858,50›,Seated Liberty,,,,Unc,,$480.00,,Available,2302,
13288,US,1863-S,50›,Seated Liberty,,,,Unc Cleaned,,$900.00,,Available,2302,
13292,US,1890,10›,Seated Liberty,,,,Unc Cleaned,,$100.00,,Available,2302,
13294,US,1906,1›,Indian,,,,MS-64,,$88.00,,Available,2302,
13295,US,1828 13 Stars,1/2›,Classic Head,,,,AU,,$149.00,,Available,2302,
13296,US,1844,1›,Braided Hair,,,,XF,,$88.00,,Available,2302,
13299,US,1868,3›,Three Cent Nickel,,,,Unc,,$110.00,,Available,2302,
13305,US,1909 VDB,1›,Lincoln,,,,MS-63,,$24.00,,Available,2302,
13307,US,1853 Arrows,5›,Seated Liberty,,,,AU,,$120.00,,Available,2302,
13310,US,1863,1›,Indian,,,,Unc,,$148.00,,Available,2302,
13311,US,1858,1›,Flying Eagle,,,,VF Sratches,,$40.00,,Available,2302,
13313,US,1916-D,25›,Barber,,,,AU Cleaned,,$115.00,,Available,2302,
12470,US,1880-S,$1,Morgan Dollar,,,,MS-63,,$66.00,,Available,2105,
10830,US,18778,1›,Indian Cent,,,,VG,,$35.00,,Available,1612,
10831,US,1873 open 3,1›,Indian Cent,,,,VG,,$30.00,,Available,1612,
10833,US,1926-S,5›,Buffalo,,,,Good,,$21.00,,Available,1612,
10834,US,1925-D,5›,Buffalo,,,,VG,,$20.00,,Available,1612,
10835,US,1924-S,5›,Buffalo,,,,VG,,$33.00,,Available,1612,
10836,US,1924-D,5›,Buffalo,,,,Fine,,$30.00,,Available,1612,
10838,US,1915-D,5›,Buffalo,,,,VG,,$31.00,,Available,1612,
10841,US,1919-D,5›,Buffalo,,,,VG,,$32.00,,Available,1612,
10844,US,1897-O,25›,Barber,,,,Good,,$45.00,,Available,1612,
10845,US,1898-S,25›,BARBE4R,,,,VG,,$22.00,,Available,1612,
10847,US,1905-O,25›,Barber,,,,AG,,$25.00,,Available,1612,
10849,US,1897-O,25›,Barber,,,,Good,,$45.00,,Available,1612,
10851,US,1893-S,25›,Barber,,,,Good,,$23.00,,Available,1612,
10852,US,1911-D,25›,Barber,,,,Good,,$33.00,,Available,1612,
13319,US,1917-D Rev,50›,Walking Liberty,,,,VG,,$24.00,,Available,2302,
10853,US,1908-S,50›,Barber,,,,FINE rim bump,,$85.00,,Available,1612,
10854,US,1909-O,50›,Barber,,,,Good,,$20.00,,Available,1612,
10858,US,1890,5›,Liberty,,,,VG,,$21.00,,Available,1612,
10868,US,1922-D,1›,Lincoln,,,,VG,,$22.00,,Available,1612,
10871,US,1943,50›,Walking Liberty,,,,AU,,$20.00,,Available,1612,
10872,US,1805,10›,Bust,,,,FAIR,,$200.00,,Available,1612,
13320,US,1917-S Obv,50›,Walking Liberty,,,,Fine,,$148.00,,Available,2302,
13330,US,1920-S,50›,Walking Liberty,,,,Fine,,$33.00,,Available,2302,
13333,US,1921-S,50›,Walking Liberty,,,,Fine,,$280.00,,Available,2302,
13334,US,1923-S,50›,Walking Liberty,,,,Fine,,$49.00,,Available,2302,
13342,US,1917-S Rev,50›,Walking Liberty,,,,Good,,$18.00,,Available,2302,
13345,US,1917-D Rev,50›,Walking Liberty,,,,VG,,$24.00,,Available,2302,
13346,US,1938-D,50›,Walking Liberty,,,,Fine,,$71.00,,Available,2302,
13347,US,1945-D,50›,Walking Liberty,,,,MS-63,,$50.00,,Available,2302,
13348,US,1944-D,50›,Walking Liberty,,,,MS-63,,$56.00,,Available,2302,
13351,US,1941-S,50›,Walking Liberty,,,,AU,,$26.00,,Available,2302,
13417,US,1886,$1,Morgan,,,,MS-63,,$78.00,,Available,2304,
13419,US,1900,$1,,,,,MS-63,,$83.00,,Available,2304,
13421,US,1886,$1,Morgan,,,,Unc,,$58.00,,Available,2304,
13442,US,1916-S,10›,Barber Dimes,,,,VF,,$15.00,,Available,2304,
13443,US,1912,10›,Barber Dimes,,,,XF,,$26.00,,Available,2304,
13445,US,1951-S,50›,Franklin Half,,,,Unc,,$20.00,,Available,2304,
13448,US,1892-S,25›,Barber,,,,Good,,$28.00,,Available,2305,
13449,US,1804,1/2›,B,,,,,,$44.00,,Available,2305,
13452,US,1900-O,50›,Barber,,,,Good,,$25.00,,Available,2305,
13453,US,1901,50›,Barber,,,,VG,,$22.00,,Available,2305,
13454,US,1907-O,50›,Barber,,,,VG,,$28.00,,Available,2305,
13455,US,1909,50›,Barber,,,,VG,,$22.00,,Available,2305,
13456,US,1910,50›,Barber,,,,VG,,$44.00,,Available,2305,
13457,US,1912-S,50›,Barber,,,,VG,,$22.00,,Available,2305,
13458,US,1915-D,50›,Barber,,,,VG,,$22.00,,Available,2305,
13459,US,1916-D,50›,Walking Liberty,,,,Good,,$42.00,,Available,2305,
13462,US,1852,1›,Braided Hair,,,,VF,,$33.00,,Available,2305,
13463,US,1853,1›,Braided Hair,,,,VF,,$33.00,,Available,2305,
13556,US,1902,50›,Barber,,,,VG,,$22.00,,Available,2310,
13559,US,1848,1›,Braided Hair,,,,VF,,$55.00,,Available,2310,
13560,US,1853,1›,Braided Hair,,,,VF,,$33.00,,Available,2310,
13564,US,1912-S,1›,Lincoln,,,,XF,,$57.00,,Available,2310,
13565,US,1911-S,1›,Lincoln,,,,XF,,$55.00,,Available,2310,
13566,US,1924-D,1›,Lincoln,,,,VF,,$42.00,,Available,2310,
13567,US,1911-S,1›,Lincoln,,,,Fine,,$36.00,,Available,2310,
13570,US,1894-O,50›,Barber,,,,Good,,$28.00,,Available,2310,
13571,US,1876-CC,25›,Seated Liberty,,,,Good,,$50.00,,Available,2310,
13573,US,1853 Arrows,10›,Seated Liberty,,,,XF,,$60.00,,Available,2310,
13595,US,1875,25›,Seated Liberty,,,,Good,,$25.00,,Available,2310,
13596,US,1898,$1,Morgan,,,,AU,,$50.00,,Available,2310,
13597,US,1890,$1,Morgan,,,,AU58,,$59.00,,Available,2310,
13598,US,1871,1›,Indian,,,,AG,,$35.00,,Available,2310,
13599,US,1870,1›,Indain,,,,AG,,$25.00,,Available,2310,
13600,US,1853,1›,Braided Hair,,,,VF,,$33.00,,Available,2310,
13602,US,1904,1›,Indian,,,,AU,,$26.00,,Available,2310,
13603,US,1908,1›,Indain,,,,AU58,,$26.00,,Available,2310,
13604,US,1857,1›,Flying Eagle,,,,VG,,$33.00,,Available,2310,
13605,US,1858 SL,1›,Flying Eagle,,,,VG,,$33.00,,Available,2310,
13606,US,1863,1›,Indian,,,,VF,,$27.00,,Available,2310,
13607,US,1864 CN,1›,Indian,,,,VG,,$27.00,,Available,2310,
13608,US,1865 Fancy 5,1›,Indian,,,,Fine,,$27.00,,Available,2310,
13609,US,1892,50›,Columbian Half,,,,MS-64,,$154.00,,Available,2310,
13611,US,1924,50›,Huguenot,,,,Unc,,$110.00,,Available,2310,
13613,US,1893,$1,Morgan,,,,VF,,$380.00,,Available,2310,
13614,US,1895-O,$1,Morgan,,,,Fine,,$350.00,,Available,2310,
13618,US,1904-O,$1,Morgan,,,,MS-62 PL,,$85.00,,Available,2310,
13620,US,1896,$1,Morgan,,,,Unc,,$58.00,,Available,2310,
13622,US,1889,$1,Morgan,,,,MS-63,,$88.00,,Available,2311,
13623,US,1842,1›,Braided Hair,,,,VF,,$45.00,,Available,2311,
13624,US,1890-S,$1,Morgan,,,,AU58,,$77.00,,Available,2311,
13626,US,1935 DDR,5›,Buffalo,,,,Fine,,$65.00,,Available,2311,
13627,US,1879 Rev. 78,$1,Morgan,,,,Fine,,$95.00,,Available,2311,
13629,US,,,,,,,,,$0.00,,Available,2311,
13633,US,1911-S,10›,Barber,,,,XF,,$60.00,,Available,2311,
13634,US,1936-S,50›,Bay Bridge,,,,Unc,,$154.00,,Available,2311,
13635,US,1926-S,50›,Oregon Trail,,,,Unc,,$179.00,,Available,2311,
13637,US,1904,$20,Liberty,,,,Unc,,"$2,070.00",,Available,2311,
13639,US,1901,$1,Morgan,,,,VF/XF,,$175.00,,Available,2311,
13640,US,1886-S,$1,Morgan,,,,AU Cleaned,,$235.00,,Available,2311,
13643,US,,,,,,,,,$0.00,,Available,2311,
13644,US,1935-S,5›,Buffalo,,,,AU58,,$29.00,,Available,2312,
13646,US,1889-O,$1,Morgan,,,,AU Cleaned,,$125.00,,Available,2312,
13650,US,1894,$1,Morgan,,,,VG,,$46.00,,Available,2312,
13651,US,1913,10›,Barber,,,,AU+,,$75.00,,Available,2312,
13652,US,1853 Arrows & Rays,25›,Seated Liberty,,,,Fine,,$105.00,,Available,2312,
13653,US,1884-O,$1,Morgan,,,,AU Cleaned,,$40.00,,Available,2312,
13654,US,1886,$1,Morgan,,,,MS-63,,$87.00,,Available,2312,
13659,US,1884-O,$1,Morgan,,,,MS-63,,$79.00,,Available,2312,
13660,US,1880-S,$1,Morgan,,,,MS-63,,$72.00,,Available,2302,
13683,US,1875-CC,10›,Seated Liberty,,,,Good,,$25.00,,Available,2310,
13684,US,1911-S,1›,Lincoln,,,,XF,,$104.00,,Available,2312,
13692,US,1882-S,$1,Morgan,,,,MS-63,,$79.00,,Available,2401,
13693,US,1883-O,$1,Morgan,,,,MS-63,,$90.00,,Available,2401,
13694,US,1884-S,$1,Morgan,,,,XF-45,,$215.00,,Available,2401,
13695,US,1891-S,Morgan,$1,,,,Unc,,$115.00,,Available,2401,
13696,US,1890-S,$1,Morgan,,,,AU58,,$77.00,,Available,2401,
13697,US,1904-O,$1,Morgan,,,,MS-64,,$84.00,,Available,2401,
13698,US,1887,$1,Morgan,,,,Unc,,$58.00,,Available,2401,
13700,US,1900,$1,Morgan,,,,Unc,,$58.00,,Available,2401,
13701,US,1897-S,$1,Morgan,,,,MS-63,,$240.00,,Available,2401,
13704,US,1913,10›,Barber,,,,XF,,$27.00,,Available,2401,
13705,US,1921-D,10›,Mercury,,,,VG,,$105.00,,Available,2401,
13707,US,1909 VDB,1›,Lincoln,,,,Unc,,$20.00,,Available,2401,
13708,US,1909-S,1›,Lincoln,,,,VF,,$120.00,,Available,2401,
13709,US,1910-S,1›,Lincoln,,,,XF,,$43.00,,Available,2401,
13710,US,1911-S,1›,Lincoln,,,,Fine,,$36.00,,Available,2401,
13711,US,1911-D,1›,Lincoln,,,,XF,,$49.00,,Available,2401,
13712,US,1912-D,1›,Lincoln,,,,XF,,$66.00,,Available,2401,
13713,US,1912-S,1›,Lincoln,,,,XF,,$57.00,,Available,2401,
13714,US,1914-S,1›,Lincoln,,,,VF,,$25.00,,Available,2401,
13715,US,1915-S,1›,Lincoln,,,,VF,,$27.00,,Available,2401,
13716,US,1922-D,1›,Lincoln,,,,fine,,$20.00,,Available,2401,
13718,US,1924-D,1›,Lincoln,,,,VF,,$41.00,,Available,2401,
13719,US,1902,1›,Indian,,,,Unc,,$35.00,,Available,2401,
13720,US,1856,25›,Seated Liberty,,,,Fine,,$35.00,,Available,2401,
13722,US,1924-D,1›,Lincoln,,,,Fine,,$38.00,,Available,2401,
13724,US,1914-D,1›,Lincoln,,,,VG,,$187.00,,Available,2401,
13725,US,1853 Arrows and Rays,25›,Seated Liberty,,,,VF,,$66.00,,Available,2401,
13728,US,1848,1›,Braided Hair,,,,Fine,,$28.00,,Available,2401,
13729,US,1914-S,1›,Lincoln,,,,VF+,,$25.00,,Available,2401,
13731,US,1883-O,$1,Morgan,,,,MS-63,,$81.00,,Available,2401,
13733,US,1900-S,50›,Barber,,,,VG,,$26.00,,Available,1612,
13734,US,1905-S,50›,Barber,,,,VG,,$25.00,,Available,1612,
13735,US,1907-O,50›,Barber,,,,VG,,$28.00,,Available,2305,
13736,US,1908-S,50›,Barber,,,,VG,,$35.00,,Available,2002,
13737,US,1909-S,50›,Barber,,,,Good,,$20.00,,Available,1708,
13738,US,1911-S,50›,Barber,,,,VG,,$22.00,,Available,1809,
13739,US,1912-S,50›,Barber,,,,VG,,$22.00,,Available,1209,
13740,US,1914-S,50›,Barber Half,,,,VG,,$20.00,,Available,2106,
13741,US,1852,3›,3› Silver,,,,Fine,,$50.00,,Available,2205,
13743,US,1932-S,25›,Washington,,,,XF,,$100.00,,Available,2402,
